CONTENT_ID	CONTENT_TYPE	ENTREZ GENE ID	GENE SYMBOL	SPECIES	EXPERIMENT_ID	METHODS
67529	Protein	51534	VTA1	Homo sapiens	364	Mass spectrometry
67530	Protein	64856	VWA1	Homo sapiens	364	Mass spectrometry
67531	Protein	7453	WARS	Homo sapiens	364	Mass spectrometry
67532	Protein	10163	WASF2	Homo sapiens	364	Mass spectrometry
67533	Protein	387680	FAM21A	Homo sapiens	364	Mass spectrometry
67534	Protein	23325	KIAA1033	Homo sapiens	364	Mass spectrometry
67535	Protein	9897	KIAA0196	Homo sapiens	364	Mass spectrometry
67536	Protein	8976	WASL	Homo sapiens	364	Mass spectrometry
67537	Protein	9948	WDR1	Homo sapiens	364	Mass spectrometry
67538	Protein	57418	WDR18	Homo sapiens	364	Mass spectrometry
67539	Protein	80232	WDR26	Homo sapiens	364	Mass spectrometry
67540	Protein	54521	WDR44	Homo sapiens	364	Mass spectrometry
67541	Protein	11091	WDR5	Homo sapiens	364	Mass spectrometry
67542	Protein	80349	WDR61	Homo sapiens	364	Mass spectrometry
67543	Protein	80335	WDR82	Homo sapiens	364	Mass spectrometry
67544	Protein	147179	WIPF2	Homo sapiens	364	Mass spectrometry
67545	Protein	7481	WNT11	Homo sapiens	364	Mass spectrometry
67546	Protein	7511	XPNPEP1	Homo sapiens	364	Mass spectrometry
67547	Protein	7514	XPO1	Homo sapiens	364	Mass spectrometry
67548	Protein	57510	XPO5	Homo sapiens	364	Mass spectrometry
67549	Protein	23039	XPO7	Homo sapiens	364	Mass spectrometry
67550	Protein	11260	XPOT	Homo sapiens	364	Mass spectrometry
67551	Protein	7520	XRCC5	Homo sapiens	364	Mass spectrometry
67552	Protein	2547	XRCC6	Homo sapiens	364	Mass spectrometry
67553	Protein	8565	YARS	Homo sapiens	364	Mass spectrometry
67554	Protein	4904	YBX1	Homo sapiens	364	Mass spectrometry
67555	Protein	8531	YBX3	Homo sapiens	364	Mass spectrometry
67556	Protein	7525	YES1	Homo sapiens	364	Mass spectrometry
67557	Protein	10652	YKT6	Homo sapiens	364	Mass spectrometry
67558	Protein	79693	YRDC	Homo sapiens	364	Mass spectrometry
67559	Protein	7529	YWHAB	Homo sapiens	364	Mass spectrometry
67560	Protein	7531	YWHAE	Homo sapiens	364	Mass spectrometry
67561	Protein	7532	YWHAG	Homo sapiens	364	Mass spectrometry
67562	Protein	7533	YWHAH	Homo sapiens	364	Mass spectrometry
67563	Protein	10971	YWHAQ	Homo sapiens	364	Mass spectrometry
67564	Protein	7534	YWHAZ	Homo sapiens	364	Mass spectrometry
67565	Protein	56829	ZC3HAV1	Homo sapiens	364	Mass spectrometry
67566	Protein	92092	ZC3HAV1L	Homo sapiens	364	Mass spectrometry
67567	Protein	25921	ZDHHC5	Homo sapiens	364	Mass spectrometry
67568	Protein	7756	ZNF207	Homo sapiens	364	Mass spectrometry
67569	Protein	90441	ZNF622	Homo sapiens	364	Mass spectrometry
67570	Protein	10534	SSSCA1	Homo sapiens	364	Mass spectrometry
67571	Protein	8882	ZPR1	Homo sapiens	364	Mass spectrometry
67572	Protein	7791	ZYX	Homo sapiens	364	Mass spectrometry
67573	protein	10015	PDCD6IP	Homo sapiens	365	Western blotting
67574	protein	7251	TSG101	Homo sapiens	365	Western blotting
67575	protein	2597	GAPDH	Homo sapiens	365	Western blotting
67576	Protein	65985	AACS	Homo sapiens	365	Mass spectrometry
67577	Protein	16	AARS	Homo sapiens	365	Mass spectrometry
67578	Protein	60496	AASDHPPT	Homo sapiens	365	Mass spectrometry
67579	Protein	19	ABCA1	Homo sapiens	365	Mass spectrometry
67580	Protein	4363	ABCC1	Homo sapiens	365	Mass spectrometry
67581	Protein	10257	ABCC4	Homo sapiens	365	Mass spectrometry
67582	Protein	6059	ABCE1	Homo sapiens	365	Mass spectrometry
67583	Protein	23	ABCF1	Homo sapiens	365	Mass spectrometry
67584	Protein	10061	ABCF2	Homo sapiens	365	Mass spectrometry
67585	Protein	84836	ABHD14B	Homo sapiens	365	Mass spectrometry
67586	Protein	10006	ABI1	Homo sapiens	365	Mass spectrometry
67587	Protein	10152	ABI2	Homo sapiens	365	Mass spectrometry
67588	Protein	22885	ABLIM3	Homo sapiens	365	Mass spectrometry
67589	Protein	29	ABR	Homo sapiens	365	Mass spectrometry
67590	Protein	58527	ABRACL	Homo sapiens	365	Mass spectrometry
67591	Protein	37	ACADVL	Homo sapiens	365	Mass spectrometry
67592	Protein	39	ACAT2	Homo sapiens	365	Mass spectrometry
67593	Protein	64746	ACBD3	Homo sapiens	365	Mass spectrometry
67594	Protein	43	ACHE	Homo sapiens	365	Mass spectrometry
67595	Protein	47	ACLY	Homo sapiens	365	Mass spectrometry
67596	Protein	48	ACO1	Homo sapiens	365	Mass spectrometry
67597	Protein	11332	ACOT7	Homo sapiens	365	Mass spectrometry
67598	Protein	52	ACP1	Homo sapiens	365	Mass spectrometry
67599	Protein	2181	ACSL3	Homo sapiens	365	Mass spectrometry
67600	Protein	2182	ACSL4	Homo sapiens	365	Mass spectrometry
67601	Protein	55902	ACSS2	Homo sapiens	365	Mass spectrometry
67602	Protein	60	ACTB	Homo sapiens	365	Mass spectrometry
67603	Protein	345651	ACTBL2	Homo sapiens	365	Mass spectrometry
67604	Protein	70	ACTC1	Homo sapiens	365	Mass spectrometry
67605	Protein	71	ACTG1	Homo sapiens	365	Mass spectrometry
67606	Protein	86	ACTL6A	Homo sapiens	365	Mass spectrometry
67607	Protein	87	ACTN1	Homo sapiens	365	Mass spectrometry
67608	Protein	81	ACTN4	Homo sapiens	365	Mass spectrometry
67609	Protein	10121	ACTR1A	Homo sapiens	365	Mass spectrometry
67610	Protein	10120	ACTR1B	Homo sapiens	365	Mass spectrometry
67611	Protein	10097	ACTR2	Homo sapiens	365	Mass spectrometry
67612	Protein	10096	ACTR3	Homo sapiens	365	Mass spectrometry
67613	Protein	102	ADAM10	Homo sapiens	365	Mass spectrometry
67614	Protein	6868	ADAM17	Homo sapiens	365	Mass spectrometry
67615	Protein	8754	ADAM9	Homo sapiens	365	Mass spectrometry
67616	Protein	11093	ADAMTS13	Homo sapiens	365	Mass spectrometry
67617	Protein	170689	ADAMTS15	Homo sapiens	365	Mass spectrometry
67618	Protein	103	ADAR	Homo sapiens	365	Mass spectrometry
67619	Protein	118	ADD1	Homo sapiens	365	Mass spectrometry
67620	Protein	128	ADH5	Homo sapiens	365	Mass spectrometry
67621	Protein	132	ADK	Homo sapiens	365	Mass spectrometry
67622	Protein	11047	ADRM1	Homo sapiens	365	Mass spectrometry
67623	Protein	158	ADSL	Homo sapiens	365	Mass spectrometry
67624	Protein	159	ADSS	Homo sapiens	365	Mass spectrometry
67625	Protein	4301	MLLT4	Homo sapiens	365	Mass spectrometry
67626	Protein	3267	AGFG1	Homo sapiens	365	Mass spectrometry
67627	Protein	8540	AGPS	Homo sapiens	365	Mass spectrometry
67628	Protein	375790	AGRN	Homo sapiens	365	Mass spectrometry
67629	Protein	375790	AGRN	Homo sapiens	365	Mass spectrometry
67630	Protein	191	AHCY	Homo sapiens	365	Mass spectrometry
67631	Protein	10768	AHCYL1	Homo sapiens	365	Mass spectrometry
67632	Protein	79026	AHNAK	Homo sapiens	365	Mass spectrometry
67633	Protein	113146	AHNAK2	Homo sapiens	365	Mass spectrometry
67634	Protein	10598	AHSA1	Homo sapiens	365	Mass spectrometry
67635	Protein	64853	AIDA	Homo sapiens	365	Mass spectrometry
67636	Protein	9255	AIMP1	Homo sapiens	365	Mass spectrometry
67637	Protein	7965	AIMP2	Homo sapiens	365	Mass spectrometry
67638	Protein	9049	AIP	Homo sapiens	365	Mass spectrometry
67639	Protein	203	AK1	Homo sapiens	365	Mass spectrometry
67640	Protein	9590	AKAP12	Homo sapiens	365	Mass spectrometry
67641	Protein	445815	PALM2-AKAP2	Homo sapiens	365	Mass spectrometry
67642	Protein	10327	AKR1A1	Homo sapiens	365	Mass spectrometry
67643	Protein	231	AKR1B1	Homo sapiens	365	Mass spectrometry
67644	Protein	8574	AKR7A2	Homo sapiens	365	Mass spectrometry
67645	Protein	214	ALCAM	Homo sapiens	365	Mass spectrometry
67646	Protein	126133	ALDH16A1	Homo sapiens	365	Mass spectrometry
67647	Protein	220	ALDH1A3	Homo sapiens	365	Mass spectrometry
67648	Protein	10840	ALDH1L1	Homo sapiens	365	Mass spectrometry
67649	Protein	501	ALDH7A1	Homo sapiens	365	Mass spectrometry
67650	Protein	223	ALDH9A1	Homo sapiens	365	Mass spectrometry
67651	Protein	226	ALDOA	Homo sapiens	365	Mass spectrometry
67652	Protein	229	ALDOB	Homo sapiens	365	Mass spectrometry
67653	Protein	230	ALDOC	Homo sapiens	365	Mass spectrometry
67654	Protein	251	ALPPL2	Homo sapiens	365	Mass spectrometry
67655	Protein	250	ALPP	Homo sapiens	365	Mass spectrometry
67656	Protein	154810	AMOTL1	Homo sapiens	365	Mass spectrometry
67657	Protein	64682	ANAPC1	Homo sapiens	365	Mass spectrometry
67658	Protein	51434	ANAPC7	Homo sapiens	365	Mass spectrometry
67659	Protein	23452	ANGPTL2	Homo sapiens	365	Mass spectrometry
67660	Protein	27329	ANGPTL3	Homo sapiens	365	Mass spectrometry
67661	Protein	51479	ANKFY1	Homo sapiens	365	Mass spectrometry
67662	Protein	26057	ANKRD17	Homo sapiens	365	Mass spectrometry
67663	Protein	54443	ANLN	Homo sapiens	365	Mass spectrometry
67664	Protein	196527	ANO6	Homo sapiens	365	Mass spectrometry
67665	Protein	10541	ANP32B	Homo sapiens	365	Mass spectrometry
67666	Protein	81611	ANP32E	Homo sapiens	365	Mass spectrometry
67667	Protein	290	ANPEP	Homo sapiens	365	Mass spectrometry
67668	Protein	118429	ANTXR2	Homo sapiens	365	Mass spectrometry
67669	Protein	301	ANXA1	Homo sapiens	365	Mass spectrometry
67670	Protein	311	ANXA11	Homo sapiens	365	Mass spectrometry
67671	Protein	302	ANXA2	Homo sapiens	365	Mass spectrometry
67672	Protein	306	ANXA3	Homo sapiens	365	Mass spectrometry
67673	Protein	307	ANXA4	Homo sapiens	365	Mass spectrometry
67674	Protein	308	ANXA5	Homo sapiens	365	Mass spectrometry
67675	Protein	309	ANXA6	Homo sapiens	365	Mass spectrometry
67676	Protein	310	ANXA7	Homo sapiens	365	Mass spectrometry
67677	Protein	728113	ANXA8L1	Homo sapiens	365	Mass spectrometry
67678	Protein	162	AP1B1	Homo sapiens	365	Mass spectrometry
67679	Protein	8907	AP1M1	Homo sapiens	365	Mass spectrometry
67680	Protein	160	AP2A1	Homo sapiens	365	Mass spectrometry
67681	Protein	161	AP2A2	Homo sapiens	365	Mass spectrometry
67682	Protein	163	AP2B1	Homo sapiens	365	Mass spectrometry
67683	Protein	1173	AP2M1	Homo sapiens	365	Mass spectrometry
67684	Protein	8546	AP3B1	Homo sapiens	365	Mass spectrometry
67685	Protein	8943	AP3D1	Homo sapiens	365	Mass spectrometry
67686	Protein	1176	AP3S1	Homo sapiens	365	Mass spectrometry
67687	Protein	327	APEH	Homo sapiens	365	Mass spectrometry
67688	Protein	328	APEX1	Homo sapiens	365	Mass spectrometry
67689	Protein	334	APLP2	Homo sapiens	365	Mass spectrometry
67690	Protein	57136	APMAP	Homo sapiens	365	Mass spectrometry
67691	Protein	338	APOB	Homo sapiens	365	Mass spectrometry
67692	Protein	26060	APPL1	Homo sapiens	365	Mass spectrometry
67693	Protein	55198	APPL2	Homo sapiens	365	Mass spectrometry
67694	Protein	353	APRT	Homo sapiens	365	Mass spectrometry
67695	Protein	358	AQP1	Homo sapiens	365	Mass spectrometry
67696	Protein	372	ARCN1	Homo sapiens	365	Mass spectrometry
67697	Protein	375	ARF1	Homo sapiens	365	Mass spectrometry
67698	Protein	378	ARF4	Homo sapiens	365	Mass spectrometry
67699	Protein	381	ARF5	Homo sapiens	365	Mass spectrometry
67700	Protein	382	ARF6	Homo sapiens	365	Mass spectrometry
67701	Protein	55738	ARFGAP1	Homo sapiens	365	Mass spectrometry
67702	Protein	27236	ARFIP1	Homo sapiens	365	Mass spectrometry
67703	Protein	392	ARHGAP1	Homo sapiens	365	Mass spectrometry
67704	Protein	55114	ARHGAP17	Homo sapiens	365	Mass spectrometry
67705	Protein	396	ARHGDIA	Homo sapiens	365	Mass spectrometry
67706	Protein	9138	ARHGEF1	Homo sapiens	365	Mass spectrometry
67707	Protein	27237	ARHGEF16	Homo sapiens	365	Mass spectrometry
67708	Protein	8874	ARHGEF7	Homo sapiens	365	Mass spectrometry
67709	Protein	400	ARL1	Homo sapiens	365	Mass spectrometry
67710	Protein	403	ARL3	Homo sapiens	365	Mass spectrometry
67711	Protein	10123	ARL4C	Homo sapiens	365	Mass spectrometry
67712	Protein	84100	ARL6	Homo sapiens	365	Mass spectrometry
67713	Protein	10550	ARL6IP5	Homo sapiens	365	Mass spectrometry
67714	Protein	55207	ARL8B	Homo sapiens	365	Mass spectrometry
67715	Protein	10095	ARPC1B	Homo sapiens	365	Mass spectrometry
67716	Protein	10109	ARPC2	Homo sapiens	365	Mass spectrometry
67717	Protein	10094	ARPC3	Homo sapiens	365	Mass spectrometry
67718	Protein	10093	ARPC4	Homo sapiens	365	Mass spectrometry
67719	Protein	10092	ARPC5	Homo sapiens	365	Mass spectrometry
67720	Protein	81873	ARPC5L	Homo sapiens	365	Mass spectrometry
67721	Protein	92714	ARRDC1	Homo sapiens	365	Mass spectrometry
67722	Protein	50807	ASAP1	Homo sapiens	365	Mass spectrometry
67723	Protein	435	ASL	Homo sapiens	365	Mass spectrometry
67724	Protein	439	ASNA1	Homo sapiens	365	Mass spectrometry
67725	Protein	440	ASNS	Homo sapiens	365	Mass spectrometry
67726	Protein	54829	ASPN	Homo sapiens	365	Mass spectrometry
67727	Protein	79058	ASPSCR1	Homo sapiens	365	Mass spectrometry
67728	Protein	445	ASS1	Homo sapiens	365	Mass spectrometry
67729	Protein	471	ATIC	Homo sapiens	365	Mass spectrometry
67730	Protein	25923	ATL3	Homo sapiens	365	Mass spectrometry
67731	Protein	475	ATOX1	Homo sapiens	365	Mass spectrometry
67732	Protein	476	ATP1A1	Homo sapiens	365	Mass spectrometry
67733	Protein	478	ATP1A3	Homo sapiens	365	Mass spectrometry
67734	Protein	481	ATP1B1	Homo sapiens	365	Mass spectrometry
67735	Protein	483	ATP1B3	Homo sapiens	365	Mass spectrometry
67736	Protein	488	ATP2A2	Homo sapiens	365	Mass spectrometry
67737	Protein	490	ATP2B1	Homo sapiens	365	Mass spectrometry
67738	Protein	493	ATP2B4	Homo sapiens	365	Mass spectrometry
67739	Protein	498	ATP5A1	Homo sapiens	365	Mass spectrometry
67740	Protein	506	ATP5B	Homo sapiens	365	Mass spectrometry
67741	Protein	10159	ATP6AP2	Homo sapiens	365	Mass spectrometry
67742	Protein	523	ATP6V1A	Homo sapiens	365	Mass spectrometry
67743	Protein	526	ATP6V1B2	Homo sapiens	365	Mass spectrometry
67744	Protein	528	ATP6V1C1	Homo sapiens	365	Mass spectrometry
67745	Protein	529	ATP6V1E1	Homo sapiens	365	Mass spectrometry
67746	Protein	8455	ATRN	Homo sapiens	365	Mass spectrometry
67747	Protein	25814	ATXN10	Homo sapiens	365	Mass spectrometry
67748	Protein	11273	ATXN2L	Homo sapiens	365	Mass spectrometry
67749	Protein	4287	ATXN3	Homo sapiens	365	Mass spectrometry
67750	Protein	6790	AURKA	Homo sapiens	365	Mass spectrometry
67751	Protein	9212	AURKB	Homo sapiens	365	Mass spectrometry
67752	Protein	558	AXL	Homo sapiens	365	Mass spectrometry
67753	Protein	567	B2M	Homo sapiens	365	Mass spectrometry
67754	Protein	9532	BAG2	Homo sapiens	365	Mass spectrometry
67755	Protein	9531	BAG3	Homo sapiens	365	Mass spectrometry
67756	Protein	9529	BAG5	Homo sapiens	365	Mass spectrometry
67757	Protein	7917	BAG6	Homo sapiens	365	Mass spectrometry
67758	Protein	10458	BAIAP2	Homo sapiens	365	Mass spectrometry
67759	Protein	55971	BAIAP2L1	Homo sapiens	365	Mass spectrometry
67760	Protein	8815	BANF1	Homo sapiens	365	Mass spectrometry
67761	Protein	129880	BBS5	Homo sapiens	365	Mass spectrometry
67762	Protein	4059	BCAM	Homo sapiens	365	Mass spectrometry
67763	Protein	10134	BCAP31	Homo sapiens	365	Mass spectrometry
67764	Protein	586	BCAT1	Homo sapiens	365	Mass spectrometry
67765	Protein	56647	BCCIP	Homo sapiens	365	Mass spectrometry
67766	Protein	83596	BCL2L12	Homo sapiens	365	Mass spectrometry
67767	Protein	635	BHMT	Homo sapiens	365	Mass spectrometry
67768	Protein	274	BIN1	Homo sapiens	365	Mass spectrometry
67769	Protein	644	BLVRA	Homo sapiens	365	Mass spectrometry
67770	Protein	645	BLVRB	Homo sapiens	365	Mass spectrometry
67771	Protein	649	BMP1	Homo sapiens	365	Mass spectrometry
67772	Protein	552900	BOLA2	Homo sapiens	365	Mass spectrometry
67773	Protein	55845	BRK1	Homo sapiens	365	Mass spectrometry
67774	Protein	148362	BROX	Homo sapiens	365	Mass spectrometry
67775	Protein	682	BSG	Homo sapiens	365	Mass spectrometry
67776	Protein	684	BST2	Homo sapiens	365	Mass spectrometry
67777	Protein	689	BTF3	Homo sapiens	365	Mass spectrometry
67778	Protein	11120	BTN2A1	Homo sapiens	365	Mass spectrometry
67779	Protein	9184	BUB3	Homo sapiens	365	Mass spectrometry
67780	Protein	9689	BZW1	Homo sapiens	365	Mass spectrometry
67781	Protein	28969	BZW2	Homo sapiens	365	Mass spectrometry
67782	Protein	708	C1QBP	Homo sapiens	365	Mass spectrometry
67783	Protein	715	C1R	Homo sapiens	365	Mass spectrometry
67784	Protein	718	C3	Homo sapiens	365	Mass spectrometry
67785	Protein	760	CA2	Homo sapiens	365	Mass spectrometry
67786	Protein	51719	CAB39	Homo sapiens	365	Mass spectrometry
67787	Protein	781	CACNA2D1	Homo sapiens	365	Mass spectrometry
67788	Protein	27101	CACYBP	Homo sapiens	365	Mass spectrometry
67789	Protein	790	CAD	Homo sapiens	365	Mass spectrometry
67790	Protein	808	CALM3	Homo sapiens	365	Mass spectrometry
67791	Protein	811	CALR	Homo sapiens	365	Mass spectrometry
67792	Protein	813	CALU	Homo sapiens	365	Mass spectrometry
67793	Protein	57118	CAMK1D	Homo sapiens	365	Mass spectrometry
67794	Protein	55832	CAND1	Homo sapiens	365	Mass spectrometry
67795	Protein	821	CANX	Homo sapiens	365	Mass spectrometry
67796	Protein	10487	CAP1	Homo sapiens	365	Mass spectrometry
67797	Protein	822	CAPG	Homo sapiens	365	Mass spectrometry
67798	Protein	823	CAPN1	Homo sapiens	365	Mass spectrometry
67799	Protein	824	CAPN2	Homo sapiens	365	Mass spectrometry
67800	Protein	726	CAPN5	Homo sapiens	365	Mass spectrometry
67801	Protein	23473	CAPN7	Homo sapiens	365	Mass spectrometry
67802	Protein	826	CAPNS1	Homo sapiens	365	Mass spectrometry
67803	Protein	4076	CAPRIN1	Homo sapiens	365	Mass spectrometry
67804	Protein	829	CAPZA1	Homo sapiens	365	Mass spectrometry
67805	Protein	830	CAPZA2	Homo sapiens	365	Mass spectrometry
67806	Protein	832	CAPZB	Homo sapiens	365	Mass spectrometry
67807	Protein	23589	CARHSP1	Homo sapiens	365	Mass spectrometry
67808	Protein	10498	CARM1	Homo sapiens	365	Mass spectrometry
67809	Protein	55604	LRRC16A	Homo sapiens	365	Mass spectrometry
67810	Protein	833	CARS	Homo sapiens	365	Mass spectrometry
67811	Protein	8573	CASK	Homo sapiens	365	Mass spectrometry
67812	Protein	831	CAST	Homo sapiens	365	Mass spectrometry
67813	Protein	847	CAT	Homo sapiens	365	Mass spectrometry
67814	Protein	857	CAV1	Homo sapiens	365	Mass spectrometry
67815	Protein	858	CAV2	Homo sapiens	365	Mass spectrometry
67816	Protein	284119	PTRF	Homo sapiens	365	Mass spectrometry
67817	Protein	873	CBR1	Homo sapiens	365	Mass spectrometry
67818	Protein	11335	CBX3	Homo sapiens	365	Mass spectrometry
67819	Protein	54862	CC2D1A	Homo sapiens	365	Mass spectrometry
67820	Protein	200014	CC2D1B	Homo sapiens	365	Mass spectrometry
67821	Protein	57805	CCAR2	Homo sapiens	365	Mass spectrometry
67822	Protein	147372	CCBE1	Homo sapiens	365	Mass spectrometry
67823	Protein	152137	CCDC50	Homo sapiens	365	Mass spectrometry
67824	Protein	8030	CCDC6	Homo sapiens	365	Mass spectrometry
67825	Protein	151887	CCDC80	Homo sapiens	365	Mass spectrometry
67826	Protein	55297	CCDC91	Homo sapiens	365	Mass spectrometry
67827	Protein	6352	CCL5	Homo sapiens	365	Mass spectrometry
67828	Protein	83605	CCM2	Homo sapiens	365	Mass spectrometry
67829	Protein	3491	CYR61	Homo sapiens	365	Mass spectrometry
67830	Protein	1490	CTGF	Homo sapiens	365	Mass spectrometry
67831	Protein	4856	NOV	Homo sapiens	365	Mass spectrometry
67832	Protein	891	CCNB1	Homo sapiens	365	Mass spectrometry
67833	Protein	219771	CCNY	Homo sapiens	365	Mass spectrometry
67834	Protein	10576	CCT2	Homo sapiens	365	Mass spectrometry
67835	Protein	7203	CCT3	Homo sapiens	365	Mass spectrometry
67836	Protein	10575	CCT4	Homo sapiens	365	Mass spectrometry
67837	Protein	22948	CCT5	Homo sapiens	365	Mass spectrometry
67838	Protein	908	CCT6A	Homo sapiens	365	Mass spectrometry
67839	Protein	10574	CCT7	Homo sapiens	365	Mass spectrometry
67840	Protein	10694	CCT8	Homo sapiens	365	Mass spectrometry
67841	Protein	135228	CD109	Homo sapiens	365	Mass spectrometry
67842	Protein	929	CD14	Homo sapiens	365	Mass spectrometry
67843	Protein	977	CD151	Homo sapiens	365	Mass spectrometry
67844	Protein	80381	CD276	Homo sapiens	365	Mass spectrometry
67845	Protein	23607	CD2AP	Homo sapiens	365	Mass spectrometry
67846	Protein	952	CD38	Homo sapiens	365	Mass spectrometry
67847	Protein	960	CD44	Homo sapiens	365	Mass spectrometry
67848	Protein	4179	CD46	Homo sapiens	365	Mass spectrometry
67849	Protein	1604	CD55	Homo sapiens	365	Mass spectrometry
67850	Protein	965	CD58	Homo sapiens	365	Mass spectrometry
67851	Protein	966	CD59	Homo sapiens	365	Mass spectrometry
67852	Protein	970	CD70	Homo sapiens	365	Mass spectrometry
67853	Protein	975	CD81	Homo sapiens	365	Mass spectrometry
67854	Protein	3732	CD82	Homo sapiens	365	Mass spectrometry
67855	Protein	928	CD9	Homo sapiens	365	Mass spectrometry
67856	Protein	976	ADGRE5	Homo sapiens	365	Mass spectrometry
67857	Protein	4267	CD99	Homo sapiens	365	Mass spectrometry
67858	Protein	83692	CD99L2	Homo sapiens	365	Mass spectrometry
67859	Protein	978	CDA	Homo sapiens	365	Mass spectrometry
67860	Protein	991	CDC20	Homo sapiens	365	Mass spectrometry
67861	Protein	8697	CDC23	Homo sapiens	365	Mass spectrometry
67862	Protein	996	CDC27	Homo sapiens	365	Mass spectrometry
67863	Protein	11140	CDC37	Homo sapiens	365	Mass spectrometry
67864	Protein	998	CDC42	Homo sapiens	365	Mass spectrometry
67865	Protein	9578	CDC42BPB	Homo sapiens	365	Mass spectrometry
67866	Protein	56990	CDC42SE2	Homo sapiens	365	Mass spectrometry
67867	Protein	55143	CDCA8	Homo sapiens	365	Mass spectrometry
67868	Protein	64866	CDCP1	Homo sapiens	365	Mass spectrometry
67869	Protein	1012	CDH13	Homo sapiens	365	Mass spectrometry
67870	Protein	983	CDK1	Homo sapiens	365	Mass spectrometry
67871	Protein	1019	CDK4	Homo sapiens	365	Mass spectrometry
67872	Protein	1020	CDK5	Homo sapiens	365	Mass spectrometry
67873	Protein	1021	CDK6	Homo sapiens	365	Mass spectrometry
